duration_time,team_1_result,team_1_kills,team_1_deaths,team_1_assits,team_2_result,team_2_kills,team_2_deaths,team_2_assits
1508,1,29,15,32,0,15,29,18
1455,1,13,9,16,0,9,13,10
1600,1,27,14,39,0,14,27,16
1304,1,22,16,25,0,16,22,13
1470,0,13,18,16,1,18,13,42
1823,0,12,21,13,1,21,12,28
1122,0,8,26,5,1,26,8,36
1477,0,21,31,24,1,31,21,41
1868,1,23,17,35,0,17,23,36
706,0,6,12,5,1,12,6,17
1695,0,16,30,20,1,30,17,44
1993,0,18,33,15,1,33,18,78
1372,1,46,25,68,0,25,47,43
1830,1,38,36,62,0,36,38,55
1834,1,32,31,58,0,31,32,50
981,1,13,2,11,0,2,13,4
1741,0,16,25,31,1,25,16,44
972,1,19,11,23,0,11,21,18
1929,0,30,33,44,1,33,31,51
998,1,20,5,32,0,5,20,9
1105,1,34,8,38,0,8,34,9
1220,1,20,10,23,0,10,20,15
913,0,8,27,7,1,27,9,49
1933,0,36,34,40,1,34,36,49
1893,0,18,31,32,1,31,18,74
1083,0,8,29,6,1,29,8,23
1410,0,9,18,9,1,18,9,24
1408,1,39,19,49,0,19,39,29
2018,0,32,38,49,1,38,32,41
1928,1,28,24,30,0,24,28,33
1977,0,13,32,21,1,32,13,48
1312,0,7,18,6,1,18,7,29
1260,0,10,27,15,1,27,10,46
1691,1,40,13,69,0,13,40,21
1210,1,27,10,30,0,10,27,6
1795,0,17,32,23,1,32,17,45
1219,1,28,21,38,0,21,28,19
1899,1,37,14,39,0,14,37,23
1209,0,7,25,8,1,25,7,21
1692,0,18,29,22,1,29,18,36
1768,0,14,30,14,1,30,14,55
1829,1,33,26,40,0,26,33,38
1315,0,18,28,26,1,28,18,40
1287,0,9,21,19,1,21,9,30
1853,1,32,22,67,0,22,32,34
2055,0,37,31,84,1,31,37,54
2249,0,31,30,58,1,30,31,54
1487,0,12,25,14,1,25,13,34
1531,1,31,18,40,0,18,31,22
1992,0,31,38,62,1,38,31,34
1151,1,25,7,41,0,7,25,5
1256,1,23,12,40,0,12,23,20
1147,1,34,8,39,0,8,34,9
2288,0,25,39,41,1,39,25,61
1354,1,32,14,45,0,14,32,24
1750,1,35,18,45,0,18,35,33
1890,0,16,27,18,1,27,16,56
1320,0,11,28,20,1,28,11,25
1557,0,19,38,22,1,38,19,44
1843,0,23,34,36,1,34,23,61
1324,0,28,38,50,1,38,28,53
1973,0,23,37,36,1,37,23,77
1288,1,26,13,41,0,13,26,24
924,1,33,10,29,0,10,33,11
1742,1,30,27,47,0,27,30,51
1505,0,16,45,26,1,44,16,48
1426,1,22,12,39,0,11,22,19
2245,1,34,27,82,0,27,34,49
2099,0,29,43,56,1,43,29,69
1866,1,36,26,67,0,26,36,42
1503,1,28,17,43,0,17,29,22
1348,1,29,11,33,0,11,29,17
1159,1,22,6,24,0,6,22,10
1226,0,16,23,18,1,23,16,34
2337,1,34,32,66,0,32,34,60
1773,0,37,43,39,1,43,37,64
1216,0,17,26,14,1,26,17,31
1536,1,48,25,50,0,25,49,36
1570,1,42,18,65,0,18,42,27
1468,0,18,26,35,1,25,18,45
1105,1,39,13,65,0,13,39,11
1715,0,32,42,48,1,42,32,45
1798,1,23,12,40,0,12,23,21
1889,0,34,43,61,1,43,34,75
1289,1,21,17,29,0,16,21,31
1645,0,17,41,19,1,41,17,46
1264,0,15,38,19,1,38,15,39
1538,0,20,31,39,1,31,20,35
937,1,18,6,19,0,6,18,8
2165,0,47,50,76,1,50,47,87
625,1,7,3,13,0,3,7,3
2189,1,43,51,56,0,51,43,75
1294,0,13,33,18,1,33,13,51
2078,0,23,36,41,1,36,23,64
1559,0,11,25,15,1,25,11,31
932,0,6,17,6,1,17,6,19
1210,0,8,25,5,1,25,9,36
915,0,8,26,4,1,26,8,25
1483,0,18,27,22,1,27,18,36
1666,0,18,41,23,1,40,18,49
1282,1,32,12,53,0,12,32,15
1882,0,29,37,43,1,37,29,77
1576,1,33,25,48,0,25,33,28
2074,0,32,31,59,1,31,32,50
962,1,30,6,30,0,6,30,7
2160,0,54,60,83,1,60,54,103
1457,1,24,9,33,0,9,24,15
780,0,2,13,2,1,13,2,14
1483,1,32,11,59,0,11,32,16
2047,1,48,23,55,0,23,48,30
1837,1,20,15,26,0,15,20,25
1548,1,25,14,44,0,14,25,19
1453,1,24,12,56,0,12,24,21
1899,0,28,30,41,1,30,28,44
1772,0,19,36,30,1,36,19,56
2016,0,47,49,53,1,49,47,74
2294,0,25,19,46,1,19,25,28
1457,0,10,24,12,1,24,10,28
1211,0,10,23,8,1,23,10,28
1422,0,23,40,32,1,40,23,61
1222,1,28,8,32,0,8,28,9
1217,0,11,26,11,1,26,12,34
2010,0,30,40,53,1,40,30,73
1395,1,28,14,40,0,14,28,22
1991,1,32,17,57,0,17,32,24
2056,1,33,22,57,0,22,33,47
1596,1,35,26,45,0,26,35,32
911,0,2,13,3,1,13,2,13
1587,0,10,29,20,1,29,10,58
1408,0,16,15,24,1,15,16,20
2272,1,30,20,66,0,20,30,34
2138,1,33,14,59,0,14,33,18
1071,1,20,9,20,0,9,20,5
1682,1,35,12,40,0,12,36,13
1599,0,13,26,23,1,26,14,51
1122,1,28,8,31,0,8,28,9
1599,0,14,26,24,1,26,14,45
1753,0,28,50,51,1,50,28,70
1458,1,25,12,52,0,12,25,22
1735,0,23,36,25,1,36,23,51
934,1,19,1,19,0,1,19,1
1479,1,30,23,40,0,23,30,27
1224,1,25,10,35,0,10,25,9
1040,0,9,20,11,1,20,9,23
1865,1,31,23,56,0,23,31,32
1173,0,9,22,9,1,22,9,30
1316,0,11,28,9,1,26,11,25
1249,0,9,28,8,1,28,9,22
1282,0,13,39,15,1,38,13,23
1859,1,27,21,37,0,21,27,34
1674,0,16,21,24,1,21,16,39
2248,0,32,31,66,1,30,32,39
1865,0,23,34,42,1,34,23,64
1232,0,12,22,13,1,22,12,27
1210,1,24,13,30,0,13,24,19
1240,1,31,8,49,0,8,31,9
2055,1,59,41,78,0,41,59,64
1382,0,16,33,17,1,33,16,41
2051,0,20,28,33,1,28,20,43
1749,1,57,30,72,0,30,57,37
1632,1,34,13,56,0,13,34,22
1226,0,12,24,21,1,24,12,38
1660,0,19,40,25,1,40,19,39
2135,1,40,32,57,0,32,40,42
1252,1,19,8,28,0,8,19,11
2428,1,49,40,103,0,40,49,82
1832,0,16,35,16,1,35,16,38
1954,1,48,34,51,0,34,48,41
909,1,20,5,10,0,5,20,2
2078,0,38,49,75,1,49,38,86
1615,1,32,18,32,0,18,32,15
1935,1,48,42,77,0,42,48,69
1234,0,17,30,22,1,30,17,33
1348,1,33,13,33,0,13,33,14
944,0,3,16,3,1,16,3,12
1387,1,19,11,36,0,10,19,13
1305,0,18,27,22,1,27,18,44
2001,0,36,39,64,1,39,36,75
2333,0,41,45,81,1,45,41,62
1314,1,30,20,29,0,20,30,17
1703,0,23,28,29,1,28,23,30
1493,0,12,28,11,1,27,12,57
1682,0,21,37,16,1,37,22,50
1576,0,21,38,34,1,37,21,62
1351,0,8,36,4,1,35,8,31
1344,0,16,37,10,1,37,17,30
1452,0,16,29,19,1,29,17,38
1338,0,15,23,17,1,23,15,36
1354,0,12,33,13,1,33,12,29
1679,1,34,19,49,0,19,34,31
1693,1,49,22,49,0,22,49,31
1987,0,36,38,57,1,38,36,54
1208,0,11,23,16,1,23,11,25
1750,0,18,23,19,1,23,18,34
1809,1,29,18,37,0,18,29,22
1401,0,14,34,16,1,34,14,41
1684,1,30,21,60,0,21,30,38
2482,0,34,34,60,1,34,34,54
1534,1,29,20,48,0,20,29,21
1147,0,8,20,7,1,20,8,15
1837,0,27,52,30,1,52,27,74
942,0,3,29,2,1,29,3,25
1097,1,20,7,19,0,7,20,5
2119,0,42,33,81,1,33,42,64
1790,0,24,35,46,1,35,24,63
1662,0,20,28,31,1,28,20,41
1638,0,27,41,31,1,41,27,54
1799,0,18,24,27,1,24,18,39
1245,1,25,9,25,0,9,25,14
1357,1,27,11,36,0,11,27,11
1775,1,33,30,48,0,30,33,40
2291,1,37,26,91,0,26,37,49
1676,0,25,34,34,1,34,25,56
1820,1,32,19,51,0,18,32,33
1630,1,38,9,49,0,9,38,11
1517,0,17,23,16,1,23,17,42
1118,1,24,7,31,0,7,24,8
1272,1,23,6,38,0,6,23,10
1739,0,18,36,33,1,36,18,56
1460,0,13,20,19,1,20,13,31
642,0,3,16,5,1,15,3,17
1835,0,19,24,32,1,24,19,25
1935,0,27,49,44,1,49,27,85
2005,0,28,37,55,1,37,28,73
1373,1,28,13,48,0,13,28,20
2165,1,50,29,83,0,29,50,41
1243,0,15,27,14,1,27,15,29
1676,0,21,38,29,1,38,21,64
1831,1,26,30,62,0,30,26,50
1179,1,30,7,37,0,7,30,12
1353,0,17,36,33,1,36,17,65
2168,1,43,25,63,0,25,43,33
1773,1,38,28,76,0,28,39,50
1207,1,30,8,25,0,8,30,5
2349,0,50,43,102,1,43,50,97
2112,0,42,55,67,1,55,42,68
1260,0,5,20,4,1,20,5,30
1328,0,15,35,21,1,35,15,39
2162,0,28,41,41,1,41,28,89
1391,1,29,16,34,0,16,29,17
1364,0,13,30,10,1,30,13,36
976,0,10,21,15,1,21,10,28
2017,0,23,42,38,1,42,23,74
1674,1,28,20,63,0,20,28,34
1799,0,30,41,40,1,41,30,57
1462,0,13,22,19,1,22,13,18
1391,1,24,18,42,0,18,24,18
1336,1,26,8,34,0,8,26,8
913,0,6,19,8,1,19,6,32
1638,0,27,57,32,1,57,27,57
1752,1,42,20,53,0,20,43,29
957,0,4,17,6,1,16,4,27
1743,0,17,33,27,1,33,17,63
1857,0,30,45,44,1,45,30,56
2000,0,22,31,37,1,31,22,66
1481,0,14,22,14,1,22,14,28
1799,0,21,31,27,1,31,21,46
1850,1,35,25,57,0,25,36,37
1717,0,30,26,50,1,26,30,69
2243,1,53,38,87,0,38,53,49
1670,1,30,24,49,0,24,30,30
1202,1,17,5,28,0,5,17,6
969,1,32,9,25,0,9,32,5
1517,1,25,14,37,0,13,25,5
1950,1,39,28,62,0,28,39,56
1860,0,29,31,53,1,31,29,58
1590,0,19,32,39,1,32,20,53
1438,0,21,31,39,1,31,22,46
1356,1,35,16,45,0,16,35,23
1704,0,23,24,22,1,24,23,35
1304,1,29,8,31,0,8,29,13
1773,1,40,29,53,0,29,41,39
1190,1,24,17,27,0,17,24,15
1417,0,14,43,15,1,43,14,41
2244,0,30,38,57,1,38,30,81
2242,0,27,44,41,1,44,27,68
1903,0,22,35,42,1,35,22,76
2280,1,46,26,78,0,26,47,53
1986,0,25,38,35,1,38,25,55
2047,0,32,44,50,1,44,32,60
1738,0,25,36,33,1,36,25,55
1517,1,28,25,35,0,25,28,38
973,1,23,11,20,0,11,23,11
1530,0,23,27,27,1,26,23,40
1256,0,9,37,8,1,37,9,38
1175,0,8,28,4,1,28,8,31
1940,1,42,30,59,0,30,42,39
1757,1,24,26,64,0,26,24,36
1375,1,30,16,23,0,16,30,25
193,1,3,1,3,0,1,3,0
1173,0,23,27,22,1,27,23,34
1979,0,19,20,30,1,20,19,40
1287,0,16,31,14,1,31,16,55
1679,1,39,25,50,0,25,39,34
1732,0,27,30,45,1,30,27,37
1372,1,33,12,49,0,12,33,14
1762,0,35,42,66,1,42,35,61
1118,1,30,11,37,0,11,30,15
2317,0,38,54,74,1,54,38,89
1439,0,21,32,33,1,32,21,47
1448,0,10,29,19,1,28,10,43
984,1,22,12,31,0,12,22,14
1499,1,29,13,50,0,13,29,24
1106,0,8,21,8,1,21,8,28
1363,1,22,13,38,0,13,22,12
2168,0,35,35,70,1,35,35,74
1901,1,33,19,62,0,19,33,29
1702,1,36,27,54,0,27,36,38
1599,0,17,37,25,1,37,17,41
627,0,2,20,3,1,20,2,21
934,1,19,11,24,0,11,19,15
1705,1,19,16,42,0,16,19,16
1919,0,38,41,51,1,41,38,94
1655,1,40,13,83,0,13,40,19
1604,1,34,27,63,0,27,34,52
1871,0,29,37,40,1,36,29,54
1714,1,40,23,58,0,23,40,30
1778,0,18,22,22,1,22,18,32
1469,1,28,13,45,0,13,28,20
1141,1,21,7,29,0,7,21,7
1840,1,29,27,59,0,27,29,47
1531,0,14,31,15,1,31,14,59
1930,1,25,21,36,0,21,25,34
1476,0,16,42,19,1,42,16,42
1630,1,44,24,45,0,24,44,37
1393,1,30,15,41,0,14,30,18
1780,0,21,25,36,1,25,21,51
1382,1,26,14,30,0,14,26,14
1883,0,21,46,32,1,46,22,63
1623,1,30,23,50,0,23,30,42
1820,0,11,16,26,1,16,11,23
1661,1,28,22,56,0,22,28,37
1317,0,7,30,5,1,30,7,44
1548,0,24,38,29,1,38,24,50
2379,0,40,47,77,1,47,40,97
1356,0,13,41,19,1,41,13,43
1885,1,40,21,71,0,21,40,38
1850,0,30,38,40,1,37,30,43
997,0,6,36,6,1,36,6,33
1325,1,23,10,24,0,10,23,7
1742,0,22,31,31,1,31,22,40
980,0,7,20,5,1,20,7,22
1637,1,42,27,70,0,27,42,35
1566,0,21,27,29,1,27,22,47
1118,0,10,18,13,1,18,10,27
1911,1,23,21,53,0,21,23,32
1535,1,51,27,53,0,27,51,32
1592,0,21,29,28,1,29,21,40
2243,1,43,34,86,0,34,43,55
2006,1,54,39,102,0,39,54,71
1346,1,29,14,35,0,14,29,17
1472,0,15,30,21,1,30,16,48
1332,0,11,32,14,1,32,11,39
1258,1,17,8,25,0,8,17,6
1277,1,31,12,46,0,12,31,23
1707,1,30,22,50,0,22,30,39
1483,0,18,35,24,1,35,19,59
1540,0,8,27,10,1,27,9,30
1331,1,26,16,50,0,16,26,15
1406,0,11,18,16,1,18,11,24
2106,1,54,42,85,0,42,54,49
2167,0,33,26,68,1,26,33,41
2407,0,33,31,40,1,31,33,55
1926,1,35,25,67,0,25,35,35
1255,1,33,16,43,0,16,33,17
1664,1,29,29,58,0,29,29,55
1598,1,42,21,56,0,21,42,25
1918,0,22,35,49,1,35,22,39
1662,1,41,36,76,0,36,41,44
1599,1,34,17,58,0,17,34,28
1276,1,21,17,23,0,17,21,16
2114,1,25,22,37,0,22,25,44
1999,0,30,44,41,1,44,30,73
1837,0,29,34,42,1,34,29,87
1702,1,46,19,76,0,19,46,29
1591,0,19,37,20,1,37,19,59
1397,0,18,31,29,1,30,18,35
2455,0,29,57,50,1,57,29,102
1911,1,33,30,54,0,30,33,48
1423,1,23,15,43,0,15,23,21
1695,0,28,32,50,1,32,28,33
2345,1,40,38,67,0,38,40,60
2704,0,38,45,53,1,45,38,84
1676,1,31,16,43,0,16,31,37
1429,1,30,22,57,0,22,30,39
1339,0,20,27,20,1,27,20,48
1230,1,27,8,28,0,8,27,5
1725,0,28,39,45,1,39,28,62
1423,0,21,41,20,1,41,21,55
1296,1,19,7,31,0,7,19,9
2104,0,42,56,49,1,56,42,60
1273,0,16,29,25,1,29,16,33
1599,1,39,21,62,0,21,39,49
1748,1,49,29,55,0,29,49,33
1427,1,29,19,35,0,19,29,21
1335,1,33,14,51,0,14,33,18
1758,0,37,39,52,1,39,37,62
1684,0,19,26,25,1,26,19,33
1065,1,34,11,43,0,11,34,8
1326,0,11,43,12,1,43,11,41
1452,0,21,39,18,1,39,21,35
1166,0,14,32,23,1,32,14,39
1860,0,17,42,14,1,42,17,74
1426,0,25,44,31,1,44,25,53
807,0,6,12,7,1,12,6,11
1840,1,39,26,43,0,26,39,33
659,0,3,5,4,1,5,3,3
1958,0,27,44,34,1,43,27,50
1630,1,26,24,50,0,24,26,38
2057,0,36,46,51,1,46,36,69
1219,1,28,13,22,0,13,29,17
1203,1,27,8,35,0,8,27,5
1783,0,35,42,46,1,42,35,48
910,0,12,21,12,1,21,12,22
1050,0,8,19,9,1,19,8,19
1875,0,25,33,38,1,33,27,58
1132,0,13,22,8,1,21,13,17
1830,1,33,23,58,0,23,33,38
1388,1,39,22,50,0,22,39,32
1349,1,25,15,33,0,15,25,23
1617,1,29,13,53,0,13,29,14
1820,1,38,19,67,0,19,38,40
2132,0,19,39,23,1,39,19,53
2190,0,25,28,48,1,28,25,36
1428,0,17,40,20,1,40,17,55
1432,1,35,19,67,0,18,35,30
2083,1,44,28,58,0,28,44,48
1296,1,25,6,41,0,6,25,9
1690,1,22,9,38,0,9,22,10
1448,1,42,16,56,0,15,42,22
1745,0,10,26,15,1,26,11,50
1551,0,11,27,11,1,27,11,32
1857,1,31,23,40,0,23,31,29
2325,0,33,42,58,1,42,33,89
1649,1,33,15,50,0,15,33,13
950,1,14,6,15,0,6,14,11
1179,1,34,14,37,0,14,34,13
1764,1,26,16,41,0,15,26,22
2001,0,20,31,38,1,31,20,42
1571,1,41,15,59,0,15,41,26
2162,1,42,28,67,0,27,42,43
1730,1,34,27,54,0,27,35,33
944,0,2,13,1,1,13,2,15
1895,0,27,32,50,1,32,27,46
2049,1,35,19,63,0,18,35,25
1524,1,22,13,43,0,13,22,24
1186,0,6,20,4,1,20,6,25
944,1,22,7,21,0,7,22,11
1943,0,22,22,37,1,22,22,27
1845,1,34,34,44,0,34,34,63
1488,1,26,14,41,0,14,26,25
1661,0,17,29,17,1,27,17,51
980,1,19,11,25,0,11,19,14
930,0,0,18,0,1,18,0,19
2074,1,40,33,73,0,33,40,56
1134,0,6,20,11,1,20,6,20
2125,0,33,35,68,1,35,33,63
1515,1,39,20,65,0,20,39,27
1599,1,23,11,40,0,11,23,21
1470,0,25,42,42,1,42,26,55
1364,1,36,19,70,0,19,36,36
2339,1,29,36,51,0,36,29,50
2096,0,27,36,43,1,36,27,35
1561,0,17,22,20,1,22,17,30
913,1,14,0,9,0,0,14,0
1212,0,7,20,5,1,20,7,21
1646,0,15,25,19,1,25,16,41
1033,0,9,12,6,1,12,9,24
1630,0,15,23,13,1,23,15,35
1926,1,29,21,59,0,21,29,38
1491,1,30,11,43,0,11,30,19
1660,0,12,20,21,1,20,12,28
1565,1,31,15,31,0,15,31,18
1539,0,20,33,24,1,33,20,81
1469,0,22,33,34,1,33,22,51
1764,0,16,29,21,1,29,16,50
1509,0,19,39,21,1,39,19,56
1949,1,35,30,48,0,30,35,49
1622,0,22,38,33,1,38,22,64
1216,0,16,30,27,1,30,16,49
1908,0,24,30,42,1,30,25,57
1402,0,8,21,8,1,20,8,38
1883,0,16,27,30,1,27,16,49
1572,1,31,17,53,0,17,31,14
1576,1,38,11,53,0,11,38,11
1404,0,8,17,13,1,17,8,25
2433,1,33,41,58,0,41,33,77
1561,0,19,26,28,1,26,19,57
2006,0,25,26,47,1,26,25,48
1926,0,22,41,44,1,41,22,79
1363,0,8,32,12,1,32,8,44
1600,1,29,16,45,0,16,29,31
1392,1,40,20,52,0,20,40,34
1616,1,37,21,61,0,21,37,35
1772,0,23,28,44,1,28,23,51
1366,1,26,16,36,0,16,26,15
2265,1,32,20,64,0,20,32,43
1570,0,14,32,21,1,32,15,51
1657,1,33,17,65,0,17,33,27
2017,0,25,28,42,1,28,25,40
1813,1,43,33,70,0,32,43,53
1149,1,26,11,33,0,11,26,6
1513,0,8,27,17,1,27,8,49
198,0,1,0,0,1,0,1,0
1562,1,42,31,64,0,31,42,50
1616,0,20,29,37,1,29,20,58
1945,0,34,37,51,1,37,34,81
1096,1,16,8,16,0,8,16,15
1489,0,20,39,27,1,39,20,56
1440,0,12,31,13,1,31,13,71
1358,0,8,16,9,1,16,8,35
1652,1,23,14,40,0,14,23,29
1828,1,31,15,41,0,15,31,16
1896,1,42,38,74,0,38,42,72
1433,0,11,23,10,1,23,11,40
2098,1,32,21,42,0,21,32,33
1920,1,22,13,52,0,13,22,37
2648,0,38,52,49,1,52,38,72
1327,0,11,38,10,1,38,11,56
1654,0,17,39,16,1,39,18,50
1716,0,26,39,42,1,38,26,53
1223,0,7,25,1,1,25,7,32
1898,0,41,44,76,1,44,42,75
1713,0,27,41,37,1,41,28,47
2400,1,44,48,93,0,48,44,99
1998,1,30,18,28,0,18,30,30
1956,1,34,30,71,0,30,34,33
1745,0,21,36,34,1,36,21,69
1348,0,14,35,14,1,35,14,40
1476,0,7,23,10,1,23,7,28
1472,1,36,16,42,0,16,36,16
1862,1,29,19,55,0,19,29,28
1963,0,28,41,52,1,41,28,67
1763,0,16,31,11,1,31,16,40
1427,0,10,36,10,1,36,10,27
1571,0,13,27,24,1,27,13,41
1455,0,13,27,19,1,26,13,38
1374,0,11,30,10,1,30,11,43
1205,1,38,11,32,0,11,38,15
1829,0,20,41,28,1,41,20,70
2505,0,39,36,75,1,36,39,64
2336,0,39,42,65,1,42,39,77
1278,1,37,16,35,0,16,37,17
1653,1,34,31,45,0,30,34,56
1585,0,17,30,17,1,30,17,45
1740,1,39,30,79,0,30,39,51
1427,1,27,12,37,0,12,27,13
1259,0,13,18,18,1,18,13,26
2121,1,45,22,74,0,22,45,28
1621,0,17,44,28,1,44,17,59
1510,0,23,36,46,1,36,23,52
1313,0,10,31,12,1,31,10,35
2031,1,23,19,52,0,19,23,28
2220,1,41,32,88,0,32,41,65
1442,1,29,19,38,0,19,29,26
2510,0,42,47,95,1,47,42,88
1622,0,8,23,9,1,23,8,33
980,1,16,6,16,0,6,16,6
2115,1,45,32,67,0,32,45,48
1889,0,24,23,43,1,23,25,41
1333,0,12,28,17,1,28,12,24
1745,0,21,36,24,1,36,21,49
1269,0,12,26,15,1,26,12,34
1388,1,23,9,28,0,9,23,5
2077,0,30,40,43,1,40,30,64
2146,0,26,34,55,1,34,26,55
1189,0,6,24,7,1,24,6,28
1549,1,38,21,45,0,21,38,28
1479,1,32,13,38,0,13,32,17
1562,1,20,11,39,0,11,20,13
1510,1,33,14,57,0,14,33,26
1825,0,11,24,19,1,24,11,51
1384,0,12,29,15,1,29,12,36
2145,1,46,22,79,0,22,47,29
1855,1,27,19,44,0,19,27,24
1671,0,18,31,41,1,31,18,48
1587,1,34,27,50,0,27,34,54
1762,1,41,30,80,0,30,41,47
2234,0,32,35,54,1,35,32,55
1618,0,20,35,34,1,35,20,37
1610,0,15,33,27,1,33,15,48
1578,1,49,31,78,0,29,49,34
1343,0,6,19,15,1,19,6,23
1599,0,17,31,28,1,31,17,47
1702,1,36,25,47,0,25,36,39
2004,0,29,38,69,1,38,29,74
2264,0,31,45,49,1,45,31,75
1610,0,16,33,33,1,33,16,57
1103,0,4,19,4,1,19,4,24
1377,1,30,15,33,0,15,30,19
1853,1,42,20,67,0,20,42,26
1834,0,22,40,20,1,40,23,61
911,0,12,25,10,1,25,12,20
1414,0,18,39,35,1,38,18,67
1782,1,38,26,41,0,26,38,46
1543,0,15,24,17,1,24,15,48
2542,0,60,66,65,1,66,60,95
2044,1,36,24,49,0,24,36,35
1708,1,44,15,92,0,15,44,33
2069,0,36,38,62,1,38,36,67
1530,1,27,29,39,0,29,27,43
1348,0,8,27,10,1,27,8,39
1336,1,26,7,42,0,7,26,10
1917,0,19,33,24,1,33,19,56
1566,1,39,26,71,0,26,39,34
2025,1,23,21,41,0,21,23,44
1248,0,9,21,10,1,21,9,26
1948,1,34,28,68,0,28,34,51
1737,1,36,30,48,0,30,36,54
1415,0,19,27,25,1,27,19,35
1492,0,18,49,16,1,49,18,54
1599,0,13,30,12,1,30,13,54
1232,1,21,6,39,0,6,21,11
2122,0,35,42,51,1,42,35,56
1537,1,25,13,45,0,13,25,22
1157,0,4,12,5,1,12,4,12
1432,1,26,12,25,0,12,26,14
1727,0,15,37,18,1,37,15,59
1675,1,25,17,24,0,17,25,27
1560,1,33,15,65,0,15,33,19
1700,1,43,17,81,0,17,43,15
2393,0,35,33,50,1,33,35,67
996,1,36,11,74,0,11,36,16
1599,0,16,35,20,1,35,16,49
1801,0,20,24,41,1,24,20,49
2051,0,23,48,40,1,48,23,74
2369,0,17,33,31,1,33,17,62
1480,0,11,23,16,1,23,12,33
1690,1,38,16,56,0,16,38,23
1591,1,44,25,47,0,25,44,36
1740,0,26,40,58,1,40,26,85
1407,1,32,24,65,0,24,32,36
2057,1,33,20,56,0,20,33,25
1615,0,14,27,19,1,27,14,43
1797,1,44,25,67,0,25,44,25
1222,1,16,4,29,0,4,16,5
1829,0,23,38,21,1,38,23,77
1900,1,42,26,85,0,26,42,30
1107,0,9,21,10,1,21,9,36
911,1,22,7,27,0,7,22,9
1580,1,27,7,37,0,7,27,9
1496,1,31,12,64,0,12,31,29
1813,1,37,31,82,0,31,37,58
1806,1,40,21,54,0,21,40,47
1691,1,33,17,53,0,17,33,20
2066,0,21,35,46,1,35,21,86
1492,1,32,15,34,0,15,32,15
1184,0,12,27,16,1,27,12,35
1620,0,19,49,35,1,49,21,59
1869,1,47,36,54,0,36,47,41
1827,0,17,41,24,1,41,17,69
2456,0,34,45,59,1,45,34,124
1749,0,15,36,21,1,36,15,64
1344,0,22,30,19,1,30,22,37
1645,0,20,38,26,1,38,20,67
1231,0,15,37,12,1,37,15,46
1352,1,48,20,59,0,19,48,13
1350,0,25,33,33,1,33,25,40
1704,0,21,33,48,1,33,21,52
1536,0,11,31,8,1,31,11,49
1705,0,24,41,25,1,40,24,39
1575,0,35,31,38,1,31,35,31
947,1,16,6,11,0,6,16,5
2346,0,44,56,56,1,56,44,89
1451,0,16,35,21,1,35,16,36
1884,0,23,35,20,1,35,23,35
921,1,17,13,10,0,13,17,12
1553,0,15,38,20,1,38,15,46
1944,0,29,39,50,1,39,30,54
1593,1,30,13,37,0,13,30,16
1329,0,16,24,20,1,24,16,31
1690,0,21,38,28,1,38,22,57
1863,0,26,36,32,1,36,26,55
925,0,8,23,9,1,23,8,29
1854,0,41,59,56,1,58,41,75
1838,1,34,22,62,0,22,34,24
1935,0,30,38,31,1,38,30,41
1505,1,22,17,30,0,16,22,13
1591,0,26,47,46,1,47,26,63
2057,0,25,33,34,1,32,25,55
1868,1,36,20,51,0,20,36,27
191,0,0,0,0,1,0,0,0
1524,0,20,23,28,1,23,21,20
1719,1,34,25,48,0,25,34,39
1840,1,36,26,70,0,26,36,46
2612,0,52,47,64,1,47,52,65
1648,1,35,26,51,0,26,36,40
1025,1,21,6,31,0,6,21,5
1963,0,32,37,43,1,37,32,56
1626,1,30,20,32,0,20,30,23
1724,0,29,31,39,1,31,29,55
1401,0,16,30,18,1,30,16,46
1794,0,34,36,64,1,36,34,66
1231,0,15,33,15,1,33,15,49
1709,0,28,46,40,1,46,28,53
1291,0,8,28,9,1,28,8,30
1441,0,9,24,18,1,24,9,42
1933,0,24,45,40,1,45,24,79
1598,0,13,27,18,1,27,13,49
1365,0,17,38,26,1,38,17,47
956,0,4,18,5,1,18,4,19
2063,0,24,34,34,1,34,24,61
1996,0,27,32,38,1,32,27,52
1869,1,46,39,66,0,39,46,47
1453,1,26,14,29,0,14,26,10
2091,0,14,36,23,1,36,15,63
1659,1,30,20,54,0,20,30,41
1512,1,37,16,52,0,16,37,18
1701,1,24,18,32,0,18,24,12
1311,0,18,29,22,1,29,18,48
1443,1,28,16,43,0,16,28,26
1582,1,39,18,68,0,18,39,26
1429,1,28,14,37,0,14,28,17
1684,0,10,20,14,1,20,10,32
1801,1,35,22,45,0,22,35,34
1618,0,9,31,21,1,31,9,37
1656,1,49,19,77,0,18,49,28
1873,1,23,25,52,0,25,23,39
1775,1,32,13,40,0,13,32,26
1862,0,24,42,38,1,42,24,45
1499,1,31,10,36,0,9,31,13
1330,1,35,27,64,0,27,35,45
622,0,2,3,4,1,3,2,3
1901,1,30,29,53,0,29,30,42
1422,0,14,34,24,1,33,14,51
1811,1,28,20,59,0,20,28,41
1153,1,23,6,22,0,4,23,8
2016,0,24,27,28,1,27,24,52
1390,1,25,11,37,0,11,25,13
2170,1,38,22,60,0,22,38,40
1641,0,21,28,33,1,28,21,58
1256,1,23,5,26,0,5,23,4
1825,0,9,22,14,1,22,9,35
1317,1,36,15,49,0,15,36,31
1459,0,11,23,15,1,23,11,21
1709,1,32,16,33,0,16,32,25
